parcel,year,error
02170208041,2023,list index out of range
02170318029,1993,'Assessments'
02170309027,2003,'Billing'
02170210019,2003,'Billing'
02170210018,2003,'Billing'
02170210020,2003,'Billing'
02170309028,2003,'Billing'
02170214046,2003,'Billing'
02170322075,1990,'Assessments'
02170319046,2003,'Billing'
02170319020,2003,'Billing'
02170319021,2003,'Billing'
02170403001,1998,'Assessments'
02170405030,2003,'Billing'
02180105048,1997,'Assessments'
02170319028,2003,'Billing'
02170406101,2003,'Billing'
02180106037,1998,'Assessments'
02170322090,2003,'Billing'
02180108018,1996,'Assessments'
02180113044,1997,'Assessments'
02180112017,2003,'Billing'
02180108046,2003,'Assessments'
02180112052,2003,'Billing'
02170600004,2022,'Billing'
02180112053,2003,'Billing'
02180112016,2003,'Billing'
02170600002,2022,'Billing'
02170600003,2022,'Billing'
02180112025,2003,'Billing'
02180114021,2003,'Billing'
02180112014,2003,'Billing'
02180112027,2003,'Billing'
02180112026,2003,'Billing'
02170409001,2022,'Billing'
02180107020,1995,'Assessments'
02180112051,2003,'Billing'
0217X324016,2006,'Assessments'
02180114020,2003,'Billing'
02180124006,2000,'Assessments'
02180206008,1999,'Assessments'
02180206004,1998,'Assessments'
02180205050,1998,'Assessments'
02180125073,2003,'Billing'
02180206016,1998,'Assessments'
02180208027,1998,'Assessments'
02180203005,1997,'Assessments'
02180209023,1998,'Assessments'
02180207021,1998,'Assessments'
02180201005,2003,'Billing'
02180202010,2005,0
02180209024,1998,'Assessments'
02180206012,1999,'Assessments'
02180201004,2003,'Billing'
02180205056,1998,'Assessments'
02180218013,1998,'Assessments'
02180217016,1998,'Assessments'
02180212015,2003,'Billing'
02180221007,1999,'Assessments'
02180202005,2005,0
02180218012,1998,'Assessments'
02180221033,1998,'Assessments'
02180218004,1998,'Assessments'
02180221022,1998,'Assessments'
02180221021,1998,'Assessments'
02180219001,1998,'Assessments'
02180200017,2005,0
02180212016,2003,'Billing'
02180221014,1998,'Assessments'
02180212014,2003,'Billing'
02180200016,2005,0
02180200018,2005,0
02180200015,2005,0
02180220003,1998,'Assessments'
02180200020,2005,0
02180200012,2005,0
02180202003,2005,0
02180200019,2005,0
02180202001,2005,0
02180217017,1998,'Assessments'
02180115010,2022,0
02180209026,1997,'Assessments'
02180212053,2023,list index out of range
02180212040,2003,'Billing'
02180200010,2005,0
02180200013,2005,0
02180219002,1998,'Assessments'
02180202002,2005,0
02180207025,1998,'Assessments'
02180231009,2001,'Assessments'
02180202007,2005,0
02180212019,2003,'Billing'
02180202004,2005,0
02180202006,2005,0
02180221018,1998,'Assessments'
02180221034,1998,'Assessments'
02180202009,2005,0
02180205055,1998,'Assessments'
02180220007,1998,'Assessments'
02180229001,1998,'Assessments'
02180220009,1998,'Assessments'
02180200014,2005,0
02180304027,2023,list index out of range
02180312050,1995,'Assessments'
02180320004,2003,'Assessments'
02180325055,2003,'Billing'
02180321021,2018,'Assessments'
02180325071,2003,'Assessments'
02180328115,2022,'Property Information'
02180321022,2023,list index out of range
02180325053,2003,'Billing'
02180329042,2003,'Assessments'
02180325051,2003,'Billing'
02180322008,2004,'Billing'
02180322014,2005,'Billing'
02180315014,2015,'Billing'
02180319011,2022,'Billing'
02180318001,2015,'Billing'
02180315005,2013,'Billing'
02180325056,2003,'Billing'
02180315025,2015,'Billing'
02180325057,2003,'Billing'
02180322016,2005,'Billing'
02180322017,2005,'Billing'
02180315006,2013,'Billing'
02180322015,2005,'Billing'
02180316015,2015,'Billing'
02180322010,2004,'Billing'
02180319007,2022,'Billing'
02180328074,2009,'Billing'
02180328003,2022,'Billing'
02180328052,2022,'Billing'
02180328001,2015,'Billing'
02180315011,2015,'Billing'
02180315020,2015,'Billing'
02180319021,2022,'Billing'
02180328077,2011,'Billing'
02180328078,2011,'Billing'
02180315018,2015,'Billing'
02180315010,2015,'Billing'
02180328097,2022,'Billing'
02180401074,2018,'Assessments'
02180315012,2015,'Billing'
02180328073,2009,'Billing'
02180319022,2022,'Billing'
02180328021,2012,'Billing'
02180328020,2012,'Billing'
02180328023,2012,'Billing'
02180328013,2017,'Billing'
02180409001,2003,'Billing'
02180409007,2003,'Billing'
02180315021,2015,'Billing'
02180330018,2022,'Billing'
02180315001,2015,'Billing'
02180409013,2003,'Billing'
02180409004,2003,'Billing'
02180330019,2022,'Billing'
02180409005,2003,'Billing'
02180409002,2003,'Billing'
02180409009,2003,'Billing'
02180328068,2020,'Billing'
02180315019,2015,'Billing'
02180409003,2003,'Billing'
02180409012,2003,'Billing'
02180319008,2022,'Billing'
02180409008,2003,'Billing'
02180421014,2003,'Assessments'
02180328071,2020,'Billing'
02180409006,2003,'Billing'
02180409010,2003,'Billing'
02180328070,2020,'Billing'
02180328093,2017,'Billing'
02180415026,2022,'Billing'
02180328094,2017,'Billing'
02180328066,2020,'Billing'
02180417024,2003,'Assessments'
02180420101,2023,list index out of range
02180503009,2003,'Billing'
02180503005,2003,'Billing'
02180426062,2023,list index out of range
02190100093,2011,'Billing'
02190107042,1997,'Assessments'
02180600001,2022,'Billing'
02190102053,2010,'Billing'
02190100094,2011,'Billing'
02180600002,2022,'Billing'
0218X205061,2006,'Assessments'
02190100017,2022,'Billing'
0218X229025,2005,'Assessments'
02190102049,2010,'Billing'
02190103059,2015,'Billing'
02190102039,2009,'Billing'
02190102037,2009,'Billing'
02190102038,2009,'Billing'
02190102036,2009,'Billing'
02190103008,2016,'Billing'
02190104010,2008,'Billing'
02190107063,2017,'Billing'
02190104011,2008,'Billing'
02190101049,2022,'Billing'
02190115022,2003,'Assessments'
02190105031,2022,'Billing'
02190101048,2022,'Billing'
02190106014,2013,'Billing'
02190102015,2012,'Billing'
02190105001,2022,'Billing'
02190105030,2022,'Billing'
02190106013,2013,'Billing'
02190105029,2022,'Billing'
02190117042,2003,'Assessments'
02190105002,2022,'Billing'
02190104012,2008,'Billing'
02190103006,2016,'Billing'
02190105068,2015,'Billing'
02190108005,2022,'Billing'
02190110012,2022,'Billing'
02190116003,1998,'Assessments'
02190110011,2022,'Billing'
02190108007,2022,'Billing'
02190103007,2016,'Billing'
02190108006,2022,'Billing'
02190100103,2022,'Billing'
02190105067,2015,'Billing'
02190110010,2022,'Billing'
02190103009,2016,'Billing'
02190110009,2022,'Billing'
02190102014,2012,'Billing'
02190106002,2010,'Billing'
02190101031,2022,'Billing'
02190107025,2011,'Billing'
02190111056,2011,'Billing'
02190108021,2018,'Billing'
02190111069,2011,'Billing'
02190107026,2011,'Billing'
02190111055,2011,'Billing'
0218X202001,2005,'Assessments'
02190106001,2010,'Billing'
02190111074,2011,'Billing'
02190117064,2023,list index out of range
02190111071,2011,'Billing'
02190111113,2011,'Billing'
02190111114,2011,'Billing'
02190107030,2018,'Billing'
02190111112,2011,'Billing'
02190111073,2011,'Billing'
02190107062,2017,'Billing'
02190111064,2011,'Billing'
02190111075,2011,'Billing'
02190111068,2011,'Billing'
02190118017,2004,'Billing'
02190105055,2018,'Billing'
02190111072,2011,'Billing'
02190111063,2011,'Billing'
02190114019,2009,'Billing'
02190111053,2011,'Billing'
02190111052,2011,'Billing'
02190107029,2018,'Billing'
02190118083,2018,'Billing'
02190111057,2011,'Billing'
02190111054,2011,'Billing'
02190118011,2005,'Billing'
02190111070,2011,'Billing'
02190114020,2009,'Billing'
02190110001,2018,'Billing'
02190107027,2011,'Billing'
02190111060,2011,'Billing'
02190114021,2009,'Billing'
02190106003,2022,'Billing'
02190112012,2011,'Billing'
02190111058,2011,'Billing'
02190112011,2011,'Billing'
02190118012,2005,'Billing'
02190111051,2011,'Billing'
02190108020,2018,'Billing'
02190111059,2011,'Billing'
02190110002,2018,'Billing'
02190118035,2010,'Billing'
02190114018,2009,'Billing'
02190118064,2005,'Billing'
02190107024,2011,'Billing'
02190105041,2018,'Billing'
02190119013,2010,'Billing'
02190107023,2011,'Billing'
02190118066,2005,'Billing'
02190204002,2003,'Assessments'
02190118040,2022,'Billing'
02190119012,2010,'Billing'
02190118018,2004,'Billing'
02190105004,2022,'Billing'
02190110055,2018,'Billing'
02190120014,2022,'Billing'
02190118016,2004,'Billing'
02190114050,2022,'Billing'
02190119010,2010,'Billing'
02190122056,2022,'Billing'
02190114038,2012,'Billing'
02190110057,2018,'Billing'
02190122037,2022,'Billing'
02190122036,2022,'Billing'
02190106037,2022,'Billing'
02190110056,2018,'Billing'
02190100013,2022,'Billing'
02190122034,2022,'Billing'
02190122031,2022,'Billing'
02190122032,2022,'Billing'
02190120013,2022,'Billing'
02190122033,2022,'Billing'
02190116041,2022,'Billing'
02190204038,2023,list index out of range
02190100014,2022,'Billing'
02190118036,2010,'Billing'
02190110054,2018,'Billing'
02190118102,2022,'Billing'
02190100058,2013,'Billing'
02190122038,2022,'Billing'
02190122039,2022,'Billing'
02190122040,2022,'Billing'
02190106038,2022,'Billing'
02190100059,2013,'Billing'
02190106048,2022,'Billing'
02190122035,2022,'Billing'
02190101030,2022,'Billing'
02190110058,2018,'Billing'
02190214038,2003,'Assessments'
02190106040,2022,'Billing'
02190118087,2018,'Billing'
02190118077,2018,'Billing'
02190118055,2020,'Billing'
02190110059,2018,'Billing'
02190209172,2021,'Billing'
02190105003,2022,'Billing'
02190118079,2018,'Billing'
02190118076,2018,'Billing'
02190118054,2020,'Billing'
02190205004,2022,'Billing'
02190118080,2018,'Billing'
02190205001,2022,'Billing'
02190205002,2022,'Billing'
02190118078,2018,'Billing'
02190205015,2022,'Billing'
02190204031,2011,'Billing'
02190118053,2020,'Billing'
02190210027,2011,'Billing'
02190205003,2022,'Billing'
02190209142,2022,'Billing'
02190210003,2022,'Billing'
02190110031,2018,'Billing'
02190210026,2011,'Billing'
02190114039,2012,'Billing'
02190118026,2009,'Billing'
02190212027,2009,'Billing'
02190212028,2009,'Billing'
02190110029,2018,'Billing'
02190210106,2022,'Billing'
02190110028,2018,'Billing'
02190118025,2009,'Billing'
02190210129,2021,'Billing'
02190211027,2022,'Billing'
02190210119,2013,'Billing'
02190211023,2022,'Billing'
02190210123,2013,'Billing'
02190210128,2019,'Billing'
02190211033,2022,'Billing'
02190212026,2018,'Billing'
02190204011,2011,'Billing'
02190211036,2012,'Billing'
02190211035,2012,'Billing'
02190209103,2012,'Billing'
02190209074,2009,'Billing'
02190222057,2023,list index out of range
02190110030,2018,'Billing'
02190215021,2013,'Billing'
02190214040,2009,'Billing'
02190221041,2017,'Billing'
02190213017,2022,'Billing'
02190220070,2023,list index out of range
02190212006,2013,'Billing'
02190222058,2023,list index out of range
02190214041,2009,'Billing'
02190212024,2020,'Billing'
02190209154,2017,'Billing'
02190209016,2017,'Billing'
02190209104,2012,'Billing'
02190214033,2022,'Billing'
02190301062,2019,'Billing'
02190209073,2009,'Billing'
02190220021,2016,'Billing'
02190213021,2010,'Billing'
02190302075,2020,'Billing'
02190213020,2010,'Billing'
02190213019,2010,'Billing'
02190223005,2012,'Billing'
02190212023,2020,'Billing'
02190301022,1999,'Assessments'
02190318051,2003,'Assessments'
02190212025,2018,'Billing'
02190209018,2017,'Billing'
02190302066,2009,'Billing'
02190302074,2020,'Billing'
02190308014,2009,'Billing'
02190211007,2012,'Billing'
02190223011,2012,'Billing'
02190220020,2016,'Billing'
02190220060,2016,'Billing'
02190220019,2016,'Billing'
02190212018,2012,'Billing'
02190215020,2013,'Billing'
02190225012,2022,'Billing'
02190209021,2017,'Billing'
02190308006,2009,'Billing'
02190215032,2013,'Billing'
02190215019,2013,'Billing'
02190220024,2016,'Billing'
02190220059,2016,'Billing'
02190220018,2016,'Billing'
02190215033,2013,'Billing'
02190220023,2016,'Billing'
02190308013,2009,'Billing'
02190213037,2010,'Billing'
02190223051,2012,'Billing'
02190318001,2003,'Billing'
02190220017,2016,'Billing'
02190308011,2009,'Billing'
02190309018,2010,'Billing'
02190223004,2012,'Billing'
02190215022,2013,'Billing'
02190215034,2013,'Billing'
02190308010,2009,'Billing'
02190308004,2009,'Billing'
02190220069,2022,'Billing'
02190308007,2009,'Billing'
02190319018,2009,'Billing'
02190308008,2009,'Billing'
02190319010,2009,'Billing'
02190319011,2009,'Billing'
02190308032,2015,'Billing'
02190318005,2003,'Billing'
02190319007,2009,'Billing'
02190309011,2010,'Billing'
02190319008,2009,'Billing'
02190319015,2009,'Billing'
02190319013,2009,'Billing'
02190210028,2011,'Billing'
02190318006,2003,'Billing'
02190308002,2009,'Billing'
02190319009,2009,'Billing'
02190308017,2009,'Billing'
02190318003,2003,'Billing'
02190310011,2009,'Billing'
02190307043,2015,'Billing'
02190308019,2009,'Billing'
02190308026,2009,'Billing'
02190308003,2009,'Billing'
02190319012,2009,'Billing'
02190308005,2009,'Billing'
02190220022,2016,'Billing'
02190319016,2015,'Billing'
02190319017,2009,'Billing'
02190308025,2009,'Billing'
02190318004,2003,'Billing'
02190223008,2012,'Billing'
02190308020,2009,'Billing'
02190308009,2009,'Billing'
02190310056,2014,'Billing'
02190223050,2022,'Billing'
02190308001,2009,'Billing'
02190302069,2020,'Billing'
02190309012,2010,'Billing'
02190310054,2011,'Billing'
02190309021,2010,'Billing'
02190308021,2009,'Billing'
02190210121,2019,'Billing'
02190308018,2009,'Billing'
02190308015,2009,'Billing'
02190302036,2012,'Billing'
02190302072,2020,'Billing'
02190317050,2022,'Billing'
02190301001,2014,'Billing'
02190309019,2010,'Billing'
02190308012,2009,'Billing'
02190308016,2009,'Billing'
02190308030,2009,'Billing'
02190301061,2019,'Billing'
02190310055,2011,'Billing'
02190302037,2012,'Billing'
02190310032,2022,'Billing'
02190404038,2017,'Billing'
02190302068,2020,'Billing'
02190309010,2010,'Billing'
02190405050,2020,'Assessments'
02190309020,2010,'Billing'
02190310031,2022,'Billing'
02190215015,2013,'Billing'
02190310041,2011,'Billing'
02190403063,2003,'Billing'
02190403064,2003,'Billing'
02190211034,2012,'Billing'
02190310038,2011,'Billing'
02190403067,2003,'Billing'
02190308022,2009,'Billing'
02190403060,2003,'Billing'
02190302071,2020,'Billing'
02190210108,2022,'Billing'
02190308023,2009,'Billing'
02190403062,2003,'Billing'
02190223012,2012,'Billing'
02190310036,2011,'Billing'
02190403061,2003,'Billing'
02190403073,2003,'Billing'
02190318029,2022,'Billing'
02190403074,2003,'Billing'
02190403066,2003,'Billing'
02190403053,2003,'Billing'
02190310040,2011,'Billing'
02190403068,2003,'Billing'
02190212007,2013,'Billing'
02190403054,2003,'Billing'
02190310035,2011,'Billing'
02190311003,2010,'Billing'
02190311001,2010,'Billing'
02190310037,2011,'Billing'
02190310039,2011,'Billing'
02190403043,2022,'Billing'
02190318030,2022,'Billing'
02190405047,2003,'Billing'
02190402055,2022,'Billing'
02190308024,2009,'Billing'
02190405037,2003,'Billing'
02190403044,2022,'Billing'
02190400032,2022,'Billing'
02190403069,2003,'Billing'
02190404044,2015,'Billing'
02190408036,2005,'Billing'
02190210125,2013,'Billing'
02190402060,2015,'Billing'
02190404037,2017,'Billing'
02190404039,2017,'Billing'
02190403047,2022,'Billing'
02190406010,2013,'Billing'
02190308031,2009,'Billing'
02190411040,2009,'Billing'
02190403048,2022,'Billing'
02190408022,2011,'Billing'
02190309013,2010,'Billing'
02190406011,2013,'Billing'
02190404048,2017,'Billing'
02190403049,2022,'Billing'
02190411020,2009,'Billing'
02190216006,2018,'Billing'
02190411019,2009,'Billing'
02190402008,2003,'Billing'
02190402009,2003,'Billing'
02190406009,2013,'Billing'
02190216007,2018,'Billing'
02190413021,2003,'Billing'
02190407051,2023,list index out of range
02190404036,2017,'Billing'
02190410026,2009,'Billing'
02190402012,2011,'Billing'
02190403050,2011,'Billing'
02190315013,2019,'Billing'
02190412015,2003,'Billing'
02190404032,2011,'Billing'
02190404006,2013,'Billing'
02190405026,2022,'Billing'
02190406016,2010,'Billing'
02190301059,2019,'Billing'
02190212019,2012,'Billing'
02190407037,2015,'Billing'
02190223002,2012,'Billing'
02190407025,2011,'Billing'
02190412016,2003,'Billing'
02190402045,2011,'Billing'
02190411039,2009,'Billing'
02190402044,2011,'Billing'
02190418002,1996,'Assessments'
02190406030,2012,'Billing'
02190406014,2010,'Billing'
02190405025,2022,'Billing'
02190406015,2010,'Billing'
02190413020,2003,'Billing'
02190419027,2008,'Billing'
02190404005,2013,'Billing'
02190414001,2003,'Billing'
02190402041,2011,'Billing'
02190409003,2005,'Billing'
02190403065,2003,'Billing'
02190404033,2011,'Billing'
02190408025,2011,'Billing'
02190419007,2009,'Billing'
02190406013,2010,'Billing'
02190402010,2015,'Billing'
02190408035,2010,'Billing'
02190402046,2011,'Billing'
02190410001,2022,'Billing'
02190408037,2005,'Billing'
02190403052,2011,'Billing'
02190406032,2010,'Billing'
02190408050,2011,'Billing'
02190406031,2010,'Billing'
02190406048,2022,'Billing'
02190407026,2011,'Billing'
02190413019,2022,'Billing'
02190414004,2003,'Billing'
02190419035,2003,'Billing'
02190406045,2013,'Billing'
02190409002,2005,'Billing'
02190404023,2017,'Billing'
02190406029,2012,'Billing'
02190419038,2003,'Billing'
02190404022,2017,'Billing'
02190419028,2008,'Billing'
02190419029,2008,'Billing'
02190402042,2011,'Billing'
02190407036,2015,'Billing'
02190419033,2003,'Billing'
02190310004,2014,'Billing'
02190419034,2003,'Billing'
02190315011,2019,'Billing'
02190414035,2003,'Billing'
02190419037,2003,'Billing'
02190419030,2008,'Billing'
02190405005,2020,'Billing'
02190407038,2015,'Billing'
02190412002,2013,'Billing'
02190414002,2003,'Billing'
02190414040,2013,'Billing'
02190419032,2008,'Billing'
02190419036,2003,'Billing'
02190422010,2003,'Billing'
02190405004,2020,'Billing'
02190409028,2011,'Billing'
02190405046,2017,'Billing'
02190408055,2022,'Billing'
02190414024,2003,'Billing'
02190407039,2015,'Billing'
02190408047,2011,'Billing'
02190422011,2003,'Billing'
02190414009,2010,'Billing'
02190413023,2015,'Billing'
